event_type_count,online_theta,algorithm,event_count,target_pattern_count,pattern_count,within_tolerance,mining_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path,absolute_pattern_count_difference,relative_pattern_count_difference,tolerance_patterns,spatial_radius,temporal_window,threshold,attempt_count,attempts_path
20,0.2,sts_miner,13000,485,478,True,1.6903689579921775,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_013000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_013000_metadata.json,7.0,0.01443298969072165,49.0,250.0,15.0,1.5,3.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_013000_attempts.csv
20,0.2,stbfm,13000,485,478,True,0.6681458340026438,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_013000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_013000_metadata.json,7.0,0.01443298969072165,49.0,250.0,15.0,0.0,10.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_013000_attempts.csv
20,0.2,online_stsp,13500,1733,1733,True,2.9023392089875415,71.02209283399861,0.022470541996881366,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_013500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_013500_metadata.json,,,,,,,,
20,0.2,sts_miner,13500,1733,1663,True,4.085802707995754,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_013500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_013500_metadata.json,70.0,0.040392383150605886,174.0,250.0,60.0,64.0,28.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_013500_attempts.csv
20,0.2,stbfm,13500,1733,1798,True,3.4852740000060294,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_013500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_013500_metadata.json,65.0,0.03750721292556261,174.0,500.0,240.0,0.0390625,99.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_013500_attempts.csv
20,0.2,online_stsp,14000,367,367,True,2.566455207997933,73.58854804199655,0.003761125000892207,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_014000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_014000_metadata.json,,,,,,,,
20,0.2,sts_miner,14000,367,378,True,1.6385491669934709,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_014000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_014000_metadata.json,11.0,0.02997275204359673,37.0,250.0,15.0,96.0,9.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_014000_attempts.csv
20,0.2,stbfm,14000,367,360,True,1.1414112909988035,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_014000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_014000_metadata.json,7.0,0.01907356948228883,37.0,250.0,60.0,0.00390625,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_014000_attempts.csv
20,0.2,online_stsp,14500,389,389,True,2.7944772080227267,76.38302525001927,0.004177958995569497,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_014500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_014500_metadata.json,,,,,,,,
20,0.2,sts_miner,14500,389,384,True,1.6879494999884628,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_014500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_014500_metadata.json,5.0,0.012853470437017995,39.0,250.0,15.0,96.0,9.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_014500_attempts.csv
20,0.2,stbfm,14500,389,354,True,1.182219417009037,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_014500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_014500_metadata.json,35.0,0.08997429305912596,39.0,250.0,60.0,0.00390625,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_014500_attempts.csv
20,0.2,online_stsp,15000,73,73,True,2.7539961249858607,79.13702137500513,0.0008841249800752848,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_015000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_015000_metadata.json,,,,,,,,
20,0.2,sts_miner,15000,73,71,True,0.9402792920009233,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_015000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_015000_metadata.json,2.0,0.0273972602739726,8.0,250.0,15.0,448.0,12.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_015000_attempts.csv
20,0.2,stbfm,15000,73,69,True,0.7552564170036931,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_015000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_015000_metadata.json,4.0,0.0547945205479452,8.0,250.0,15.0,0.0078125,9.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_015000_attempts.csv
20,0.2,online_stsp,15500,1090,1090,True,2.7359805000014603,81.8730018750066,0.013796874991385266,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_015500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_015500_metadata.json,,,,,,,,
20,0.2,sts_miner,15500,1090,1046,True,3.3172809169918764,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_015500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_015500_metadata.json,44.0,0.04036697247706422,109.0,250.0,60.0,128.0,31.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_015500_attempts.csv
20,0.2,stbfm,15500,1090,988,True,2.1131332500081044,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_015500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_015500_metadata.json,102.0,0.09357798165137615,109.0,500.0,120.0,0.0234375,89.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_015500_attempts.csv
20,0.2,online_stsp,16000,322,322,True,2.763349541986827,84.63635141699342,0.003504207998048514,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_016000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_016000_metadata.json,,,,,,,,
20,0.2,sts_miner,16000,322,313,True,1.735785416996805,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_016000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_016000_metadata.json,9.0,0.027950310559006212,33.0,250.0,15.0,144.0,12.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_016000_attempts.csv
20,0.2,stbfm,16000,322,351,True,2.8635332499979995,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_016000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_016000_metadata.json,29.0,0.09006211180124224,33.0,250.0,240.0,0.015625,48.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_016000_attempts.csv
20,0.2,online_stsp,16500,237,237,True,2.3748185420117807,87.0111699590052,0.002338083984795958,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_016500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_016500_metadata.json,,,,,,,,
20,0.2,sts_miner,16500,237,229,True,1.4952437920146622,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_016500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_016500_metadata.json,8.0,0.03375527426160337,24.0,250.0,15.0,192.0,10.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_016500_attempts.csv
20,0.2,stbfm,16500,237,214,True,1.0154241250129417,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_016500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_016500_metadata.json,23.0,0.0970464135021097,24.0,250.0,30.0,0.00390625,20.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_016500_attempts.csv
20,0.2,online_stsp,17000,551,551,True,2.674292375013465,89.68546233401867,0.006070833012927324,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_017000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_017000_metadata.json,,,,,,,,
20,0.2,sts_miner,17000,551,575,True,2.4688315000094008,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_017000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_017000_metadata.json,24.0,0.043557168784029036,56.0,250.0,15.0,48.0,8.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_017000_attempts.csv
20,0.2,stbfm,17000,551,498,True,2.1939256670011673,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_017000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_017000_metadata.json,53.0,0.09618874773139746,56.0,500.0,120.0,0.03125,87.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_017000_attempts.csv
20,0.2,online_stsp,17500,271,271,True,2.3167527909972705,92.00221512501594,0.0028890829998999834,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_017500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_017500_metadata.json,,,,,,,,
20,0.2,sts_miner,17500,271,260,True,1.6894059170153923,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_017500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_017500_metadata.json,11.0,0.04059040590405904,28.0,250.0,15.0,160.0,11.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_017500_attempts.csv
20,0.2,stbfm,17500,271,243,True,3.061656584002776,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_017500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_017500_metadata.json,28.0,0.1033210332103321,28.0,250.0,240.0,0.01953125,50.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_017500_attempts.csv
20,0.2,online_stsp,18000,86,86,True,2.6068021249957383,94.60901725001168,0.0009680840012151748,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_018000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_018000_metadata.json,,,,,,,,
20,0.2,sts_miner,18000,86,93,True,1.204197374987416,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_018000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_018000_metadata.json,7.0,0.08139534883720931,9.0,250.0,15.0,384.0,11.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_018000_attempts.csv
20,0.2,stbfm,18000,86,82,True,1.465575334004825,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_018000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_018000_metadata.json,4.0,0.046511627906976744,9.0,250.0,60.0,0.015625,28.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_018000_attempts.csv
20,0.2,online_stsp,18500,2668,2668,True,2.633581083995523,97.2425983340072,0.03790283401031047,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_018500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_018500_metadata.json,,,,,,,,
20,0.2,sts_miner,18500,2668,2433,True,7.312099541013595,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_018500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_018500_metadata.json,235.0,0.08808095952023988,267.0,250.0,60.0,2.0,23.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_018500_attempts.csv
20,0.2,stbfm,18500,2668,2433,True,1.556268332991749,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_018500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_018500_metadata.json,235.0,0.08808095952023988,267.0,250.0,60.0,0.0,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_018500_attempts.csv
20,0.2,online_stsp,19000,508,508,True,2.9014767500048038,100.144075084012,0.005985124997096136,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_019000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_019000_metadata.json,,,,,,,,
20,0.2,sts_miner,19000,508,515,True,2.5920805420028046,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_019000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_019000_metadata.json,7.0,0.013779527559055118,51.0,250.0,15.0,64.0,10.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_019000_attempts.csv
20,0.2,stbfm,19000,508,496,True,3.359681082976749,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_019000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_019000_metadata.json,12.0,0.023622047244094488,51.0,250.0,240.0,0.01171875,50.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_019000_attempts.csv
20,0.2,online_stsp,19500,7,7,True,2.6609555409813765,102.80503062499338,0.00018674999591894448,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_019500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_019500_metadata.json,,,,,,,,
20,0.2,sts_miner,19500,7,8,True,3.3412495410011616,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_019500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_019500_metadata.json,1.0,0.14285714285714285,1.0,500.0,240.0,219.0,178.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_019500_attempts.csv
20,0.2,stbfm,19500,7,6,True,0.9797421249968465,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_019500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_019500_metadata.json,1.0,0.14285714285714285,1.0,250.0,15.0,0.0234375,9.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_019500_attempts.csv
20,0.2,online_stsp,20000,159,159,True,2.7500380420242436,105.55506866701762,0.0013520409993361682,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_020000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_020000_metadata.json,,,,,,,,
20,0.2,sts_miner,20000,159,152,True,1.5287879999959841,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_020000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_020000_metadata.json,7.0,0.0440251572327044,16.0,250.0,15.0,288.0,13.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_020000_attempts.csv
20,0.2,stbfm,20000,159,150,True,1.0273668330046348,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_020000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_020000_metadata.json,9.0,0.05660377358490566,16.0,250.0,15.0,0.00390625,10.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_020000_attempts.csv
20,0.2,online_stsp,20500,18,18,True,2.696905374992639,108.25197404201026,0.00025362501037307084,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_020500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_020500_metadata.json,,,,,,,,
20,0.2,sts_miner,20500,18,18,True,1.331856125005288,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_020500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_020500_metadata.json,0.0,0.0,2.0,250.0,30.0,480.0,32.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_020500_attempts.csv
20,0.2,stbfm,20500,18,17,True,1.0268113329948392,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_020500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_020500_metadata.json,1.0,0.05555555555555555,2.0,250.0,15.0,0.015625,8.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_020500_attempts.csv
20,0.2,online_stsp,21000,1383,1383,True,2.8220322499983013,111.07400629200856,0.015896875003818423,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_021000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_021000_metadata.json,,,,,,,,
20,0.2,sts_miner,21000,1383,1309,True,5.046110708004562,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_021000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_021000_metadata.json,74.0,0.05350686912509038,139.0,250.0,60.0,112.0,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_021000_attempts.csv
20,0.2,stbfm,21000,1383,1398,True,1.975492083991412,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_021000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_021000_metadata.json,15.0,0.010845986984815618,139.0,500.0,60.0,0.0078125,79.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_021000_attempts.csv
20,0.2,online_stsp,21500,684,684,True,2.840250957990065,113.91425724999863,0.008300790999783203,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_021500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_021500_metadata.json,,,,,,,,
20,0.2,sts_miner,21500,684,690,True,3.566961625008844,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_021500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_021500_metadata.json,6.0,0.008771929824561403,69.0,250.0,15.0,24.0,7.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_021500_attempts.csv
20,0.2,stbfm,21500,684,725,True,1.111245958978543,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_021500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_021500_metadata.json,41.0,0.059941520467836254,69.0,250.0,15.0,0.0,10.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_021500_attempts.csv
20,0.2,online_stsp,22000,3497,3497,True,2.645035084016854,116.55929233401548,0.05047708301572129,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_022000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_022000_metadata.json,,,,,,,,
20,0.2,sts_miner,22000,3497,3598,True,8.96978066698648,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_022000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_022000_metadata.json,101.0,0.028881898770374607,350.0,250.0,120.0,112.0,40.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_022000_attempts.csv
20,0.2,stbfm,22000,3497,3317,True,1.245605375006562,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_022000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_022000_metadata.json,180.0,0.05147269087789534,350.0,500.0,15.0,0.0,60.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_022000_attempts.csv
20,0.2,online_stsp,22500,385,385,True,2.9622229159867857,119.52151525000227,0.00448362497263588,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_022500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_022500_metadata.json,,,,,,,,
20,0.2,sts_miner,22500,385,362,True,2.5609054999949876,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_022500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_022500_metadata.json,23.0,0.05974025974025974,39.0,250.0,15.0,144.0,12.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_022500_attempts.csv
20,0.2,stbfm,22500,385,369,True,1.8721472500183154,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_022500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_022500_metadata.json,16.0,0.04155844155844156,39.0,250.0,60.0,0.00390625,30.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_022500_attempts.csv
20,0.2,online_stsp,23000,890,890,True,2.749694041995099,122.27120929199737,0.01072862499859184,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_023000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_023000_metadata.json,,,,,,,,
20,0.2,sts_miner,23000,890,945,True,4.852517291990807,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_023000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_023000_metadata.json,55.0,0.06179775280898876,89.0,250.0,30.0,48.0,18.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_023000_attempts.csv
20,0.2,stbfm,23000,890,808,True,2.773378583980957,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_023000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_023000_metadata.json,82.0,0.09213483146067415,89.0,250.0,120.0,0.00390625,40.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_023000_attempts.csv
20,0.2,online_stsp,23500,5,5,True,2.616537458001403,124.88774674999877,0.0002554170205257833,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_023500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/online/online_snapshot_023500_metadata.json,,,,,,,,
20,0.2,sts_miner,23500,5,4,True,1.2028250839794055,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_023500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_023500_metadata.json,1.0,0.2,1.0,250.0,15.0,768.0,12.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/sts_miner/sts_miner_023500_attempts.csv
20,0.2,stbfm,23500,5,5,True,1.2050347919866908,,,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_023500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_023500_metadata.json,0.0,0.0,1.0,250.0,15.0,0.03125,7.0,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_20/stbfm/stbfm_023500_attempts.csv
